latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
33.064,115.289,311.2,1.1,1,2017-05-09,0525,A,14,6.0NRT,293.6,6,D
32.95,114.588,327.6,1.1,1.1,2017-05-09,0525,A,57,6.0NRT,301.4,21.8,D
32.976,114.334,322.7,1.1,1.1,2017-05-09,0525,A,39,6.0NRT,301.9,13.8,D
32.974,114.322,331.8,1.1,1.1,2017-05-09,0525,A,86,6.0NRT,303.1,28,D
33.002,114.348,317.3,1.1,1.1,2017-05-09,0525,A,65,6.0NRT,302.9,11,D
33.169,115.131,310,1.1,1,2017-05-09,0525,A,63,6.0NRT,297.2,5.9,D
33.178,114.79,308.3,1.1,1,2017-05-09,0525,A,60,6.0NRT,290.6,6.4,D
33.246,114.977,315.1,1.1,1,2017-05-09,0525,A,72,6.0NRT,297.3,10.4,D
33.158,114.057,314.1,1.2,1.1,2017-05-09,0525,A,51,6.0NRT,299.6,8.4,D
33.32,114.978,309.5,1.1,1,2017-05-09,0525,A,63,6.0NRT,297.3,5.7,D
33.611,116.576,313.3,1,1,2017-05-09,0525,A,53,6.0NRT,300.6,7.4,D
33.3,114.232,321.4,1.1,1.1,2017-05-09,0525,A,61,6.0NRT,301.1,14.6,D
33.436,114.944,321.9,1.1,1,2017-05-09,0525,A,41,6.0NRT,298.6,13.6,D
33.434,114.933,322.6,1.1,1,2017-05-09,0525,A,39,6.0NRT,300.2,13.2,D
33.925,118.236,314.5,1,1,2017-05-09,0525,A,68,6.0NRT,298,6.2,D
33.682,115.105,311.7,1.1,1,2017-05-09,0525,A,64,6.0NRT,296.4,7.2,D
33.533,114.083,322.8,1.2,1.1,2017-05-09,0525,A,33,6.0NRT,301.5,14.2,D
33.57,114.124,324,1.2,1.1,2017-05-09,0525,A,59,6.0NRT,302.9,16.1,D
33.545,113.977,325,1.2,1.1,2017-05-09,0525,A,34,6.0NRT,303,16.8,D
34.123,117.386,313.3,1,1,2017-05-09,0525,A,59,6.0NRT,300.2,6.9,D
33.722,114.602,306.8,1.1,1,2017-05-09,0525,A,41,6.0NRT,289.1,5.5,D
33.891,115.489,317.8,1,1,2017-05-09,0525,A,30,6.0NRT,301,8.9,D
33.743,114.376,310,1.1,1.1,2017-05-09,0525,A,38,6.0NRT,295.8,6.8,D
33.8,114.456,308.8,1.1,1.1,2017-05-09,0525,A,37,6.0NRT,290.6,6.5,D
33.938,114.85,309.6,1.1,1,2017-05-09,0525,A,43,6.0NRT,294.8,5.5,D
33.805,113.44,322.2,1.2,1.1,2017-05-09,0525,A,79,6.0NRT,305.5,14.7,D
34.083,114.601,313.1,1.1,1,2017-05-09,0525,A,65,6.0NRT,296.4,8.8,D
34.118,114.64,319.2,1.1,1,2017-05-09,0525,A,75,6.0NRT,296.5,14.4,D
34.366,115.693,318.5,1,1,2017-05-09,0525,A,70,6.0NRT,303.4,9,D
34.269,114.724,319.1,1.1,1,2017-05-09,0525,A,74,6.0NRT,295.8,15.6,D
34.432,115.581,320.7,1,1,2017-05-09,0525,A,28,6.0NRT,301.9,9.7,D
34.266,113.854,318.8,1.2,1.1,2017-05-09,0525,A,58,6.0NRT,301.8,10.4,D
34.264,113.842,320.2,1.2,1.1,2017-05-09,0525,A,73,6.0NRT,300.7,11.7,D
34.493,115.079,315.7,1,1,2017-05-09,0525,A,42,6.0NRT,299.3,8.6,D
34.491,115.068,317.4,1,1,2017-05-09,0525,A,57,6.0NRT,299.8,10.3,D
34.449,114.736,312.4,1.1,1,2017-05-09,0525,A,62,6.0NRT,298.8,5,D
34.447,114.725,312.3,1.1,1,2017-05-09,0525,A,62,6.0NRT,298.8,5,D
34.426,114.075,326.3,1.1,1.1,2017-05-09,0525,A,81,6.0NRT,300,19.7,D
34.515,114.528,313.4,1.1,1,2017-05-09,0525,A,56,6.0NRT,297.8,6.4,D
34.59,114.642,312.8,1.1,1,2017-05-09,0525,A,46,6.0NRT,298.5,5.5,D
34.493,113.78,322,1.2,1.1,2017-05-09,0525,A,74,6.0NRT,301.2,9.4,D
34.501,113.595,314.8,1.2,1.1,2017-05-09,0525,A,49,6.0NRT,297.1,6.2,D
34.559,113.879,323.4,1.1,1.1,2017-05-09,0525,A,77,6.0NRT,304.2,10.4,D
34.537,113.691,320.1,1.2,1.1,2017-05-09,0525,A,49,6.0NRT,301.5,8.8,D
34.649,114.103,317.2,1.1,1.1,2017-05-09,0525,A,69,6.0NRT,302,6.1,D
34.645,114.016,320.9,1.1,1.1,2017-05-09,0525,A,33,6.0NRT,300.5,8.3,D
34.783,114.81,328.8,1.1,1,2017-05-09,0525,A,37,6.0NRT,302.1,17.1,D
34.728,114.404,318.5,1.1,1,2017-05-09,0525,A,57,6.0NRT,302.1,8,D
34.678,113.837,327.7,1.1,1.1,2017-05-09,0525,A,39,6.0NRT,307.4,12.4,D
34.71,113.968,316.4,1.1,1.1,2017-05-09,0525,A,36,6.0NRT,296.9,5.3,D
34.656,113.649,325.2,1.2,1.1,2017-05-09,0525,A,60,6.0NRT,307.3,10.8,D
34.852,114.776,316.2,1.1,1,2017-05-09,0525,A,38,6.0NRT,298.5,7.7,D
34.761,114.218,322.8,1.1,1,2017-05-09,0525,A,23,6.0NRT,303.8,10.3,D
34.678,113.721,328.9,1.2,1.1,2017-05-09,0525,A,79,6.0NRT,308.1,13.3,D
34.777,114.251,323.8,1.1,1,2017-05-09,0525,A,26,6.0NRT,304.4,8.8,D
34.688,113.719,325.6,1.2,1.1,2017-05-09,0525,A,66,6.0NRT,308.2,9.5,D
34.881,114.84,314.6,1.1,1,2017-05-09,0525,A,37,6.0NRT,299.6,7.1,D
34.75,113.971,320.6,1.1,1.1,2017-05-09,0525,A,61,6.0NRT,302.2,8.4,D
34.904,114.87,311.9,1.1,1,2017-05-09,0525,A,23,6.0NRT,298.6,6.1,D
34.805,113.927,319.7,1.1,1.1,2017-05-09,0525,A,57,6.0NRT,301.7,9.5,D
34.854,113.927,314.4,1.1,1.1,2017-05-09,0525,A,56,6.0NRT,300.4,6.5,D
34.847,113.827,316.3,1.1,1.1,2017-05-09,0525,A,44,6.0NRT,300.7,6.4,D
34.78,113.288,323.1,1.2,1.1,2017-05-09,0525,A,70,6.0NRT,308.6,12,D
35.059,114.738,314.6,1.1,1,2017-05-09,0525,A,39,6.0NRT,299.6,8,D
35.037,114.42,322.1,1.1,1,2017-05-09,0525,A,22,6.0NRT,302.5,11.5,D
35.214,115.382,316.5,1,1,2017-05-09,0525,A,21,6.0NRT,301.3,8.3,D
35.06,114.409,317.1,1.1,1,2017-05-09,0525,A,27,6.0NRT,300.5,9.7,D
35.504,116.789,318.3,1,1,2017-05-09,0525,A,58,6.0NRT,304.4,8.1,D
35.292,113.888,323,1.1,1.1,2017-05-09,0525,A,67,6.0NRT,303.6,8.3,D
35.262,113.705,315,1.1,1.1,2017-05-09,0525,A,61,6.0NRT,298.7,9.3,D
35.4,114.277,313.7,1.1,1,2017-05-09,0525,A,62,6.0NRT,300.8,7.9,D
35.783,115.052,321.6,1,1,2017-05-09,0525,A,51,6.0NRT,303.1,7.6,D
35.763,114.686,311.5,1,1,2017-05-09,0525,A,39,6.0NRT,298,5.5,D
35.805,114.593,314.3,1.1,1,2017-05-09,0525,A,13,6.0NRT,301.5,7.1,D
35.803,114.582,314.7,1.1,1,2017-05-09,0525,A,39,6.0NRT,301.3,7.3,D
35.801,114.57,319,1.1,1,2017-05-09,0525,A,60,6.0NRT,301,11.1,D
35.461,112.471,320.6,1.3,1.1,2017-05-09,0525,A,53,6.0NRT,306.8,9.3,D
35.874,114.866,323.9,1,1,2017-05-09,0525,A,73,6.0NRT,303.4,13.8,D
35.872,114.855,324.1,1,1,2017-05-09,0525,A,70,6.0NRT,302.8,14.7,D
35.826,114.559,330.3,1.1,1,2017-05-09,0525,A,83,6.0NRT,303.1,26,D
35.885,114.876,326.5,1,1,2017-05-09,0525,A,35,6.0NRT,304.6,15.6,D
35.883,114.864,325.5,1,1,2017-05-09,0525,A,37,6.0NRT,304.9,14.7,D
35.825,114.319,317.4,1.1,1,2017-05-09,0525,A,62,6.0NRT,299.6,9.5,D
35.823,114.307,317.4,1.1,1,2017-05-09,0525,A,66,6.0NRT,301,9.3,D
36.088,115.228,317.9,1,1,2017-05-09,0525,A,36,6.0NRT,302.4,8.8,D
36.154,114.298,319.2,1.1,1,2017-05-09,0525,A,37,6.0NRT,302.8,7.6,D
35.897,112.772,319.5,1.2,1.1,2017-05-09,0525,A,55,6.0NRT,301.2,11.2,D
36.18,114.34,318.3,1.1,1,2017-05-09,0525,A,58,6.0NRT,304,9.9,D
36.676,114.247,318.5,1.1,1,2017-05-09,0525,A,60,6.0NRT,304,4,D
36.924,114.651,317.5,1,1,2017-05-09,0525,A,28,6.0NRT,303.8,7.4,D
37.587,114.511,323.6,1,1,2017-05-09,0525,A,33,6.0NRT,301.9,12.7,D
37.612,114.493,326.6,1,1,2017-05-09,0525,A,78,6.0NRT,302.7,16.3,D
37.624,114.454,318.9,1,1,2017-05-09,0525,A,57,6.0NRT,304.8,6,D
37.623,114.442,321.6,1,1,2017-05-09,0525,A,72,6.0NRT,304.9,8.6,D
39.031,115.465,320.9,1,1,2017-05-09,0525,A,14,6.0NRT,303.2,4.5,D
39.554,113.187,330.1,1.1,1,2017-05-09,0525,A,35,6.0NRT,306.4,11.7,D
39.552,113.175,330.1,1.1,1,2017-05-09,0525,A,51,6.0NRT,305.6,11.6,D
39.561,113.172,325.6,1.1,1,2017-05-09,0525,A,41,6.0NRT,306.2,7.6,D
40.622,114.847,332.7,1,1,2017-05-09,0525,A,83,6.0NRT,310.9,17.6,D
41.033,115.144,358.4,1,1,2017-05-09,0525,A,99,6.0NRT,305.2,73.8,D
41.031,115.132,343.4,1,1,2017-05-09,0525,A,91,6.0NRT,305.4,40.2,D
41.878,119.085,322.7,1.3,1.1,2017-05-09,0525,A,70,6.0NRT,306.1,9.4,D
41.892,114.062,323.1,1,1,2017-05-09,0525,A,76,6.0NRT,299.8,10.7,D
0.671,102.83,314.2,1.3,1.1,2017-05-09,0655,A,56,6.0NRT,291.3,10.1,D
2.86,98.061,304.4,1,1,2017-05-09,0655,A,37,6.0NRT,282.1,4,D
5.772,101.072,308.9,1.2,1.1,2017-05-09,0655,A,56,6.0NRT,284.4,5.3,D
12.706,98.918,317.8,1.1,1,2017-05-09,0655,A,0,6.0NRT,291.3,9.5,D
16.113,98.018,323.3,1.1,1,2017-05-09,0655,A,43,6.0NRT,301.6,9.5,N
-34.384,116.976,302.8,2.6,1.5,2017-05-09,0645,A,36,6.0NRT,285.8,21.2,D
-33.788,117.368,319.4,2.8,1.6,2017-05-09,0645,A,79,6.0NRT,293.7,63.5,D
-33.786,117.36,310.6,2.8,1.6,2017-05-09,0645,A,70,6.0NRT,293.9,34.4,D
-33.506,118.114,312.6,3.2,1.7,2017-05-09,0645,A,71,6.0NRT,290.6,46.1,D
-33.64,117.111,309.7,2.7,1.6,2017-05-09,0645,A,69,6.0NRT,294.2,30.9,D
-33.538,116.889,309.1,2.7,1.6,2017-05-09,0645,A,57,6.0NRT,295.1,25.9,D
-33.524,116.884,310.9,2.7,1.6,2017-05-09,0645,A,71,6.0NRT,294.4,32,D
-33.534,116.88,314.8,2.7,1.6,2017-05-09,0645,A,75,6.0NRT,295.1,46.1,D
-33.317,117.442,308.8,2.9,1.6,2017-05-09,0645,A,68,6.0NRT,292,31.7,D
-33.318,117.438,311,2.9,1.6,2017-05-09,0645,A,71,6.0NRT,292.8,40,D
-32.828,116.426,313,2.6,1.5,2017-05-09,0645,A,56,6.0NRT,285.5,45.8,D
50.491,127.434,315,4.5,2,2017-05-09,0530,A,58,6.0NRT,297.8,75.7,D
50.492,127.425,316.9,4.5,2,2017-05-09,0530,A,53,6.0NRT,298.2,80.6,D
51.343,114.404,323.1,1.1,1.1,2017-05-09,0530,A,67,6.0NRT,301.9,15.6,D
51.366,114.431,325.5,1.1,1.1,2017-05-09,0530,A,70,6.0NRT,298.4,19,D
51.379,114.42,314.5,1.1,1.1,2017-05-09,0530,A,52,6.0NRT,299.9,8,D
52.215,126.532,361.5,4.2,1.9,2017-05-09,0530,A,100,6.0NRT,290.6,691.9,D
52.232,126.531,344.8,4.2,1.9,2017-05-09,0530,A,93,6.0NRT,289.4,389.7,D
52.231,126.471,323.8,4.1,1.9,2017-05-09,0530,A,66,6.0NRT,286.2,147.2,D
52.216,126.528,363.6,4.2,1.9,2017-05-09,0530,A,100,6.0NRT,291,745.2,D
52.233,126.527,342.1,4.2,1.9,2017-05-09,0530,A,91,6.0NRT,289.3,357.3,D
52.233,126.467,317,4.1,1.9,2017-05-09,0530,A,60,6.0NRT,285.8,102.7,D
51.723,114.045,334.2,1.1,1.1,2017-05-09,0530,A,85,6.0NRT,308,31.5,D
52.352,115.464,312.2,1.3,1.1,2017-05-09,0530,A,59,6.0NRT,296.4,10.4,D
53.621,120.934,319.9,2.3,1.5,2017-05-09,0530,A,39,6.0NRT,294,43.7,D
53.619,120.898,330.8,2.3,1.5,2017-05-09,0530,A,87,6.0NRT,294.2,84.1,D
53.617,120.863,327.8,2.3,1.5,2017-05-09,0530,A,65,6.0NRT,293.1,69.6,D
53.626,120.857,328.3,2.3,1.5,2017-05-09,0530,A,33,6.0NRT,293.8,65.8,D
53.152,112.443,332.2,1.1,1,2017-05-09,0530,A,86,6.0NRT,300.2,28.1,D
53.15,112.428,316.5,1.1,1,2017-05-09,0530,A,72,6.0NRT,299.3,9.1,D
53.161,112.44,314.2,1.1,1,2017-05-09,0530,A,64,6.0NRT,298,7.4,D
53.723,115.895,310,1.4,1.2,2017-05-09,0530,A,61,6.0NRT,295,9.4,D
53.735,112.014,314.4,1.1,1,2017-05-09,0530,A,72,6.0NRT,301.5,8.9,D
53.733,111.998,311.5,1,1,2017-05-09,0530,A,67,6.0NRT,299.5,6.2,D
54.853,113.613,326.5,1.2,1.1,2017-05-09,0530,A,84,6.0NRT,293,27.2,D
54.851,113.595,306,1.2,1.1,2017-05-09,0530,A,56,6.0NRT,292.3,4.7,D
54.955,114.094,347.4,1.2,1.1,2017-05-09,0530,A,59,6.0NRT,301.1,67.1,D
53.449,103.909,301.9,1.3,1.1,2017-05-09,0530,A,43,6.0NRT,272.5,6,D
55.538,114.442,351.1,1.3,1.1,2017-05-09,0530,A,0,6.0NRT,281.9,92.1,D
55.566,114.413,334.5,1.3,1.1,2017-05-09,0530,A,0,6.0NRT,293.5,44,D
56.854,105.976,332.5,1,1,2017-05-09,0530,A,88,6.0NRT,292.9,33.2,D
58.08,106.635,309.4,1,1,2017-05-09,0530,A,69,6.0NRT,285,10.4,D
58.078,106.618,307.6,1,1,2017-05-09,0530,A,57,6.0NRT,283.5,9.3,D
58.418,107.389,330.9,1,1,2017-05-09,0530,A,87,6.0NRT,290.1,28.7,D
58.416,107.372,323.1,1,1,2017-05-09,0530,A,82,6.0NRT,289.4,19.7,D
37.496,-120.714,303.8,2.1,1.4,2017-05-09,0635,T,57,6.0NRT,287.7,19.8,N
37.497,-120.721,306.6,2.1,1.4,2017-05-09,0635,T,69,6.0NRT,287.6,26.2,N
-4.506,104.913,323.2,1.4,1.2,2017-05-09,0650,A,77,6.0NRT,295.3,23.8,D
-4.5,104.919,320.8,1.5,1.2,2017-05-09,0650,A,66,6.0NRT,294.8,20.6,D
-4.209,102.728,321.9,1.1,1,2017-05-09,0650,A,76,6.0NRT,297.9,14.2,D
-2.858,102.794,314,1.1,1.1,2017-05-09,0650,A,62,6.0NRT,297.2,6.5,D
-2.754,101.407,318.8,1,1,2017-05-09,0650,A,72,6.0NRT,297.1,9.2,D
-2.755,101.398,322.4,1,1,2017-05-09,0650,A,77,6.0NRT,297.4,12.9,D
-2.046,104.375,318.9,1.4,1.2,2017-05-09,0650,A,26,6.0NRT,299.1,14.5,D
42.338,59.433,324.3,1,1,2017-05-09,0705,T,67,6.0NRT,307.2,9.7,D
37.123,57.391,324.7,1,1,2017-05-09,0705,T,61,6.0NRT,310.2,7.7,D
36.646,59.124,322.3,1.1,1,2017-05-09,0705,T,33,6.0NRT,302.6,10.3,D
36.264,59.679,327.4,1.1,1.1,2017-05-09,0705,T,37,6.0NRT,304.7,15.2,D
35.174,59.042,326.1,1.1,1.1,2017-05-09,0705,T,39,6.0NRT,312.9,5.5,D
35.021,58.795,328.1,1.1,1,2017-05-09,0705,T,25,6.0NRT,313.8,6.6,D
35.725,44.054,320,4.5,2,2017-05-09,0705,T,51,6.0NRT,302.7,72.9,D
35.725,44.049,320.5,4.5,2,2017-05-09,0705,T,53,6.0NRT,302.7,79,D
35.619,44.034,318.6,4.5,2,2017-05-09,0705,T,50,6.0NRT,303,59.8,D
32.242,51.423,326.4,1.4,1.2,2017-05-09,0705,T,76,6.0NRT,309.6,20.9,D
32.24,51.438,320.3,1.4,1.2,2017-05-09,0705,T,42,6.0NRT,306.3,10.7,D
32.353,47.701,332.7,2.4,1.5,2017-05-09,0705,T,79,6.0NRT,319.8,30.7,D
31.835,48.626,327.8,2.1,1.4,2017-05-09,0705,T,54,6.0NRT,312.1,23.9,D
31.776,48.699,326.2,2,1.4,2017-05-09,0705,T,43,6.0NRT,310.1,25.3,D
31.697,48.733,327.8,2,1.4,2017-05-09,0705,T,57,6.0NRT,311.2,28.4,D
31.697,48.832,325,2,1.4,2017-05-09,0705,T,45,6.0NRT,310.5,16.2,D
31.695,48.726,335.2,2,1.4,2017-05-09,0705,T,76,6.0NRT,311.5,54.9,D
31.61,48.694,329.1,2,1.4,2017-05-09,0705,T,64,6.0NRT,313.4,24.5,D
31.608,48.688,330,2,1.4,2017-05-09,0705,T,73,6.0NRT,314,29.6,D
31.418,48.368,325.5,2.1,1.4,2017-05-09,0705,T,62,6.0NRT,311.9,18.3,D
31.207,48.947,333.1,1.9,1.4,2017-05-09,0705,T,78,6.0NRT,316.3,25.8,D
31.037,49.387,331,1.8,1.3,2017-05-09,0705,T,64,6.0NRT,314.6,18.8,D
30.918,48.871,335.2,1.9,1.4,2017-05-09,0705,T,81,6.0NRT,316.4,38.5,D
31.033,47.279,334.5,2.5,1.5,2017-05-09,0705,T,79,6.0NRT,315.6,61.8,D
31.019,47.278,338,2.5,1.5,2017-05-09,0705,T,83,6.0NRT,314.8,80.4,D
31.026,47.272,339.9,2.5,1.5,2017-05-09,0705,T,84,6.0NRT,314.9,94.6,D
31.024,47.298,338,2.5,1.5,2017-05-09,0705,T,83,6.0NRT,315.5,76.4,D
30.758,47.334,333.9,2.4,1.5,2017-05-09,0705,T,79,6.0NRT,313.4,58.2,D
30.764,47.328,336.4,2.4,1.5,2017-05-09,0705,T,82,6.0NRT,313.7,69.9,D
30.394,50.619,334.4,1.5,1.2,2017-05-09,0705,T,80,6.0NRT,314.3,26,D
30.682,47.319,327.9,2.4,1.5,2017-05-09,0705,T,69,6.0NRT,311.3,31.5,D
30.68,47.344,328.7,2.4,1.5,2017-05-09,0705,T,71,6.0NRT,312.3,35.7,D
30.386,49.866,336.3,1.6,1.3,2017-05-09,0705,T,81,6.0NRT,317.2,29.8,D
30.604,47.33,350.1,2.4,1.5,2017-05-09,0705,T,94,6.0NRT,312.3,165.5,D
30.564,47.326,332.3,2.4,1.5,2017-05-09,0705,T,71,6.0NRT,311.2,58.4,D
30.039,50.633,333.1,1.4,1.2,2017-05-09,0705,T,77,6.0NRT,316.4,18.6,D
30.211,47.389,328.4,2.4,1.5,2017-05-09,0705,T,70,6.0NRT,310,35.2,D
30.214,47.407,326.3,2.4,1.5,2017-05-09,0705,T,60,6.0NRT,309.7,23.6,D
28.489,49.707,317.7,1.6,1.2,2017-05-09,0705,T,68,6.0NRT,295.7,23.9,D
28.487,49.723,316.4,1.6,1.2,2017-05-09,0705,T,66,6.0NRT,295.7,21.6,D
28.374,49.621,318.9,1.6,1.2,2017-05-09,0705,T,70,6.0NRT,295.9,26.8,D
28.372,49.637,322.2,1.6,1.2,2017-05-09,0705,T,75,6.0NRT,295.9,33,D
27.047,49.553,331.6,1.5,1.2,2017-05-09,0705,T,63,6.0NRT,307.4,27.7,D
55.548,80.003,306.4,3.2,1.7,2017-05-09,0700,T,0,6.0NRT,285.1,38.7,D
54.94,81.972,302.2,4,1.9,2017-05-09,0700,T,34,6.0NRT,289.8,30.9,D
54.922,82.027,300.3,4,1.9,2017-05-09,0700,T,26,6.0NRT,287.5,21.8,D
54.495,80.485,303.2,3.6,1.8,2017-05-09,0700,T,55,6.0NRT,289.5,28.5,D
54.502,80.487,300.8,3.6,1.8,2017-05-09,0700,T,33,6.0NRT,288.2,19.9,D
55.476,76.92,343,2.4,1.5,2017-05-09,0700,T,93,6.0NRT,291.2,170.9,D
55.466,76.955,306.5,2.4,1.5,2017-05-09,0700,T,59,6.0NRT,286.9,23,D
55.367,77.214,317.6,2.5,1.5,2017-05-09,0700,T,78,6.0NRT,289.5,54.9,D
55.125,77.533,300.2,2.6,1.6,2017-05-09,0700,T,29,6.0NRT,285.5,14.4,D
57.419,60.073,300.8,1.2,1.1,2017-05-09,0700,T,28,6.0NRT,288.6,5.7,D
55.505,71.008,306.4,1.4,1.2,2017-05-09,0700,T,61,6.0NRT,291.9,9.3,D
55.501,71.029,309.6,1.4,1.2,2017-05-09,0700,T,68,6.0NRT,290.7,12.4,D
54.547,74.755,313.2,2.1,1.4,2017-05-09,0700,T,71,6.0NRT,297.7,20,D
55.218,71.844,308.6,1.5,1.2,2017-05-09,0700,T,65,6.0NRT,293.9,11.7,D
53.597,78.205,310.9,3.2,1.7,2017-05-09,0700,T,63,6.0NRT,288.7,45,D
53.599,78.201,310.4,3.2,1.7,2017-05-09,0700,T,65,6.0NRT,288.8,44.1,D
55.104,71.814,304.4,1.5,1.2,2017-05-09,0700,T,53,6.0NRT,291.4,7.7,D
55.103,71.807,304.2,1.5,1.2,2017-05-09,0700,T,48,6.0NRT,291.3,8,D
55.286,70.778,303.8,1.4,1.2,2017-05-09,0700,T,48,6.0NRT,292.1,6.4,D
55.282,70.799,310.1,1.4,1.2,2017-05-09,0700,T,67,6.0NRT,291.6,13.5,D
55.285,70.731,303.5,1.4,1.2,2017-05-09,0700,T,36,6.0NRT,291.2,5.2,D
55.288,70.664,310.7,1.4,1.2,2017-05-09,0700,T,68,6.0NRT,291.3,13.2,D
55.266,70.605,320.7,1.4,1.2,2017-05-09,0700,T,79,6.0NRT,291.5,25.4,D
55.262,70.625,314.7,1.4,1.2,2017-05-09,0700,T,67,6.0NRT,291.8,16.6,D
55.261,70.595,321.2,1.4,1.2,2017-05-09,0700,T,50,6.0NRT,293.1,24,D
55.257,70.616,325.5,1.4,1.2,2017-05-09,0700,T,78,6.0NRT,293.6,31.6,D
56.856,59.899,309.1,1.2,1.1,2017-05-09,0700,T,49,6.0NRT,287.8,9.4,D
56.487,62.992,310.9,1,1,2017-05-09,0700,T,66,6.0NRT,295.4,5.8,D
56.484,63.008,319.6,1,1,2017-05-09,0700,T,77,6.0NRT,295.5,13.2,D
54.341,73.096,308.8,1.8,1.3,2017-05-09,0700,T,56,6.0NRT,295.3,9.1,D
54.725,70.936,308.3,1.4,1.2,2017-05-09,0700,T,48,6.0NRT,292.7,8.4,D
54.721,70.957,317.2,1.4,1.2,2017-05-09,0700,T,74,6.0NRT,294.4,20.4,D
54.895,69.978,306.8,1.3,1.1,2017-05-09,0700,T,41,6.0NRT,294.8,5.5,D
56.118,62.408,311.7,1,1,2017-05-09,0700,T,47,6.0NRT,296.7,6,D
56.111,62.388,313.7,1,1,2017-05-09,0700,T,67,6.0NRT,296.4,7.5,D
54.54,70.951,310,1.5,1.2,2017-05-09,0700,T,41,6.0NRT,295,11.2,D
54.473,71.154,320.8,1.5,1.2,2017-05-09,0700,T,77,6.0NRT,293,25.2,D
54.232,72.229,316.6,1.7,1.3,2017-05-09,0700,T,66,6.0NRT,293.8,20.7,D
54.227,72.254,317.4,1.7,1.3,2017-05-09,0700,T,67,6.0NRT,295.1,22.1,D
54.482,71.153,313.5,1.5,1.2,2017-05-09,0700,T,39,6.0NRT,294,13.7,D
54.471,71.146,317.8,1.5,1.2,2017-05-09,0700,T,68,6.0NRT,293.4,21.7,D
54.235,72.225,309.6,1.7,1.3,2017-05-09,0700,T,58,6.0NRT,293.4,11.8,D
54.23,72.249,323.7,1.7,1.3,2017-05-09,0700,T,80,6.0NRT,295.5,38.1,D
55.765,63.564,382.5,1,1,2017-05-09,0700,T,87,6.0NRT,303,159.5,D
55.757,63.56,374.6,1,1,2017-05-09,0700,T,87,6.0NRT,300.1,127.3,D
54.246,71.85,308.7,1.6,1.3,2017-05-09,0700,T,47,6.0NRT,293.9,8.5,D
54.187,72.11,317.1,1.7,1.3,2017-05-09,0700,T,73,6.0NRT,295.4,21.9,D
54.235,71.843,310.1,1.6,1.3,2017-05-09,0700,T,58,6.0NRT,294.6,10.5,D
54.236,71.838,311,1.6,1.3,2017-05-09,0700,T,53,6.0NRT,294.6,11.2,D
54.645,69.572,306.3,1.3,1.1,2017-05-09,0700,T,29,6.0NRT,292.6,4.8,D
54.587,69.753,311.1,1.3,1.1,2017-05-09,0700,T,44,6.0NRT,297.2,11.1,D
54.583,69.772,311.6,1.3,1.1,2017-05-09,0700,T,65,6.0NRT,294.5,10.8,D
53.778,73.361,311.3,1.9,1.4,2017-05-09,0700,T,63,6.0NRT,297.6,16.2,D
54.89,67.797,311.4,1.1,1.1,2017-05-09,0700,T,65,6.0NRT,297.3,7.7,D
54.366,70.163,306.4,1.4,1.2,2017-05-09,0700,T,47,6.0NRT,294.2,6.7,D
54.373,69.965,306.2,1.4,1.2,2017-05-09,0700,T,45,6.0NRT,294.4,6.8,D
55.626,61.689,334.7,1.1,1,2017-05-09,0700,T,87,6.0NRT,297.2,32.9,D
53.176,74.505,310.8,2.3,1.5,2017-05-09,0700,T,48,6.0NRT,299.2,16.8,D
54.463,68.441,316.7,1.2,1.1,2017-05-09,0700,T,73,6.0NRT,299.8,10.9,D
54.46,68.459,314.5,1.2,1.1,2017-05-09,0700,T,62,6.0NRT,299.8,9,D
52.674,76.102,307.1,2.8,1.6,2017-05-09,0700,T,50,6.0NRT,295.6,17.3,D
52.664,76.14,309.5,2.8,1.6,2017-05-09,0700,T,59,6.0NRT,298.1,24.5,D
53.806,71.321,327.3,1.6,1.2,2017-05-09,0700,T,83,6.0NRT,297.5,38,D
53.801,71.344,322.9,1.6,1.2,2017-05-09,0700,T,79,6.0NRT,299.1,29,D
53.81,71.144,308.8,1.6,1.2,2017-05-09,0700,T,48,6.0NRT,293.4,7.4,D
53.805,71.167,312.4,1.6,1.2,2017-05-09,0700,T,66,6.0NRT,294.9,12.9,D
53.713,71.525,309.6,1.6,1.3,2017-05-09,0700,T,41,6.0NRT,296.8,8.1,D
53.804,71.161,320,1.6,1.2,2017-05-09,0700,T,76,6.0NRT,294.7,23.9,D
53.714,71.52,308.4,1.6,1.3,2017-05-09,0700,T,49,6.0NRT,296.6,8,D
54.192,69.123,315.3,1.3,1.1,2017-05-09,0700,T,70,6.0NRT,295.2,13.4,D
53.773,71.141,331.7,1.6,1.2,2017-05-09,0700,T,86,6.0NRT,301.1,48.9,D
53.768,71.164,361.8,1.6,1.2,2017-05-09,0700,T,100,6.0NRT,301.6,165.6,D
53.763,71.186,335.6,1.6,1.2,2017-05-09,0700,T,88,6.0NRT,297.7,59.1,D
53.763,71.135,309.3,1.6,1.2,2017-05-09,0700,T,34,6.0NRT,297,7.1,D
53.758,71.157,315.1,1.6,1.2,2017-05-09,0700,T,70,6.0NRT,296.4,15.2,D
55.461,61.013,313.3,1.1,1,2017-05-09,0700,T,66,6.0NRT,298.3,7,D
54.038,69.472,310,1.3,1.1,2017-05-09,0700,T,57,6.0NRT,297.2,6.7,D
